Date;Type of sample;Replicate;Stage;Plot;Time;Tube number;Family_F;Genus_F;Species_F;Order_I;Family_I;Genus_I;Species_I;Gender;Function,,
03.07.22;Quadrant;2;2;B;14,2;9;Caryophyllaceae;Cerastium;arvense;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
03.07.22;Quadrant;2;2;B;14,2;10;Caryophyllaceae;Silene;vulgaris;Hymenoptera;Formicidae;Formica;lemani;;,
03.07.22;Quadrant;2;2;B;14,2;11;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Uroleucon;jacae;;,
03.07.22;Quadrant;2;2;B;14,2;11;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Uroleucon;jacae;;,
03.07.22;Quadrant;2;2;B;14,2;11;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Uroleucon;jacae;;,
03.07.22;Quadrant;2;2;B;14,2;11;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Uroleucon;jacae;;,
03.07.22;Quadrant;2;2;B;14,2;11;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Uroleucon;jacae;;,
03.07.22;Quadrant;2;2;B;14,2;11;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Uroleucon;jacae;;,
03.07.22;Quadrant;2;2;B;14,2;11;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Uroleucon;jacae;;,
03.07.22;Quadrant;2;2;B;14,2;12;Campanulaceae;Campanula;scheuchzeri;Diptera;Diptera;Diptera;;;,
03.07.22;Quadrant;2;2;B;14,2;13;Tofieldiaceae;Tofieldia;calyculata;Diptera;Syrphidae;Meliscaeva;auricollis;Male;,
03.07.22;Quadrant;2;2;A;15;1;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Formicidae;Formica;lemani;;,,
03.07.22;Quadrant;2;2;A;15;2;Fabaceae;Anthyllis;vulneraria;Lepidoptera;Lycaenidae;Cupido;minimus;;,,
03.07.22;Quadrant;2;2;A;15;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,,
03.07.22;Quadrant;2;2;A;15;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,,
03.07.22;Quadrant;2;2;A;15;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,,
03.07.22;Quadrant;2;2;A;15;4;Polygonaceae;Rumex;alpinus;Diptera;Anthomyiidae;Anthomyiidae;sp.;;,,
03.07.22;Quadrant;2;2;A;15;4;Polygonaceae;Rumex;alpinus;Diptera;Anthomyiidae;Anthomyiidae;sp.;;,,
03.07.22;Quadrant;2;2;A;15;5;Polygonaceae;Rumex;alpinus;Hemiptera;Cicadellidae;Macrosteles;sp.;;,,
03.07.22;Quadrant;2;2;A;15;6;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,,
03.07.22;Quadrant;2;2;A;15;7;Asteraceae;Hieracium;staticifolium;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,,
03.07.22;Quadrant;2;2;A;15;7;Asteraceae;Hieracium;staticifolium;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,,
03.07.22;Quadrant;2;2;A;15;7;Asteraceae;Hieracium;staticifolium;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,,
03.07.22;Quadrant;2;2;A;15;12;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,,
03.07.22;Quadrant;2;2;A;15;12;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,,
03.07.22;Quadrant;2;2;A;15;13;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Halictidae;Dufourea;sp.;Female;,,
03.07.22;Quadrant;2;2;A;15;14;Campanulaceae;Phyteuma;betonicifolium;Coleoptera;Chrysomelidae;Chrysomela;sp.;;,,
03.07.22;Quadrant;2;2;A;15;15;Campanulaceae;Phyteuma;betonicifolium;Lepidoptera;Zygaenidae;Adscita;statices;;,,
03.07.22;Quadrant;2;2;A;15;16.1;Caryophyllaceae;Cerastium;arvense;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,,
03.07.22;Quadrant;2;2;A;15;16;Caryophyllaceae;Cerastium;arvense;Coleoptera;Staphylinidae;Staphylinidae;;;,,
10.07.22;Quadrant;3;2;D;9,45;1;Campanulaceae;Campanula;barbata;Hymenoptera;Apidae;Bombus;soroeensis cfr. ;Female;pollinator,
10.07.22;Quadrant;3;2;D;9,45;2;Fabaceae;Anthyllis;vulneraria;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
10.07.22;Quadrant;3;2;D;9,45;3;Fabaceae;Trifolium;pratense;Lepidoptera;Tortricidae;Eana;osseana;;,
10.07.22;Quadrant;3;2;D;9,45;NA;Lamiaceae;Thymus;alpestris;Diptera;Bombyliidae;Bombyliidae;;;,
10.07.22;Quadrant;3;2;D;9,45;4;Lamiaceae;Thymus;alpestris;Diptera;Syrphidae;Chrysotoxum;arcuatum;Female;,
10.07.22;Quadrant;3;2;D;9,45;5;Lamiaceae;Thymus;alpestris;Lepidoptera;Crambidae;Pyrausta;aerealis;;,
10.07.22;Quadrant;3;2;D;9,45;6;Lamiaceae;Thymus;alpestris;Hymenoptera;Hymenoptera;Hymenoptera;;;,
10.07.22;Quadrant;3;2;C;10,2;1;Asteraceae;Achillea;erba-rotta;Hemiptera;Aphrophoridae;Neophilaenus;sp.;;,
10.07.22;Quadrant;3;2;C;10,2;2;Asteraceae;Achillea;erba-rotta;Hymenoptera;Hymenoptera;Hymenoptera;;;,
10.07.22;Quadrant;3;2;C;10,2;3;Asteraceae;Achillea;erba-rotta;Hemiptera;Lygaeidae;Nithecus;jacobaeae;;,
10.07.22;Quadrant;3;2;C;10,2;4;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
10.07.22;Quadrant;3;2;C;10,2;4;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
10.07.22;Quadrant;3;2;C;10,2;5;Celastraceae;Parnassia;palustris;Hymenoptera;Formicidae;Formica;lemani;;,
10.07.22;Quadrant;3;2;C;10,2;5;Celastraceae;Parnassia;palustris;Hymenoptera;Formicidae;Formica;lemani;;,
10.07.22;Quadrant;3;2;C;10,2;5;Celastraceae;Parnassia;palustris;Hymenoptera;Formicidae;Formica;lemani;;,
10.07.22;Quadrant;3;2;C;10,2;6;Celastraceae;Parnassia;palustris;Microlepidoptera;Scythrididae;Scythris;amphonycella;;,
10.07.22;Quadrant;3;2;C;10,2;7;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;3;D;11,35;1;Fabaceae;Hippocrepis;comosa;Lepidoptera;Lycaenidae;Cyaniris;semiargus;;,
10.07.22;Quadrant;3;3;D;11,35;2;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pratorum cfr.;Female;pollinator,
10.07.22;Quadrant;3;3;D;11,35;2;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
10.07.22;Quadrant;3;3;D;11,35;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Calyptratae;Calyptratae;;;,
10.07.22;Quadrant;3;3;D;11,35;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Calyptratae;Calyptratae;;;,
10.07.22;Quadrant;3;3;D;11,35;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Calyptratae;Calyptratae;;;,
10.07.22;Quadrant;3;3;D;11,35;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Calyptratae;Calyptratae;;;,
10.07.22;Quadrant;3;3;D;11,35;4;Campanulaceae;Phyteuma;betonicifolium;Hemiptera;Aphrophoridae;Neophilaenus;sp.;;,
10.07.22;Quadrant;3;3;D;11,35;5;Fabaceae;Trifolium;pratense;Diptera;Syrphidae;Scaeva;selenitica;Male;,
10.07.22;Quadrant;3;3;D;11,35;6;Lamiaceae;Thymus;alpestris;Microlepidoptera;Scythrididae;Scythris;amphonycella;;,
10.07.22;Quadrant;3;3;D;11,35;7;Asteraceae;Erigeron;alpinus;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
10.07.22;Quadrant;3;3;D;11,35;8;Campanulaceae;Campanula;barbata;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
10.07.22;Quadrant;3;4;D;13,1;1;Polygonaceae;Rumex;alpinus;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;4;D;13,1;1;Polygonaceae;Rumex;alpinus;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;4;D;13,1;1;Polygonaceae;Rumex;alpinus;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;4;D;13,1;1;Polygonaceae;Rumex;alpinus;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;4;D;13,1;2;Polygonaceae;Rumex;alpinus;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
10.07.22;Quadrant;3;1;D;14,3;1;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;1;D;14,3;1;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;1;D;14,3;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;1;D;14,3;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
10.07.22;Quadrant;3;1;D;14,3;3;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Sphaerophoria;sp.;Female;,
10.07.22;Quadrant;3;1;D;14,3;4;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
10.07.22;Quadrant;3;1;D;14,3;5;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
10.07.22;Quadrant;3;1;D;14,3;6;Asteraceae;Hieracium;staticifolium;Coleoptera;Chrysomelidae;Cryptocephalus;sericeus;;,
10.07.22;Quadrant;3;1;D;14,3;NA;Fabaceae;Lotus;corniculatus;Hymenoptera;Hymenoptera;Hymenoptera;;;,
10.07.22;Quadrant;3;1;C;15,05;1;Lamiaceae;Thymus;alpestris;Lepidoptera;Lycaenidae;Plebejus;idas;;,
10.07.22;Quadrant;3;1;C;15,05;2;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Apis;mellifera;;,
10.07.22;Quadrant;3;1;C;15,05;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
10.07.22;Quadrant;3;1;C;15,05;4;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
10.07.22;Quadrant;3;1;C;15,05;5;Asteraceae;Hieracium;staticifolium;Hemiptera;Aphrophoridae;Aphrophoridae;;;,
10.07.22;Quadrant;3;1;C;15,05;6;Asteraceae;Hieracium;staticifolium;Coleoptera;Chrysomelidae;Cryptocephalus;sericeus;;,
11.07.22;Quadrant;3;2;B;10;1;Caryophyllaceae;Silene;vulgaris;Diptera;Calyptratae;Calyptratae;;;,,
11.07.22;Quadrant;3;2;B;10;2,1;Caryophyllaceae;Silene;vulgaris;Hymenoptera;Formicidae;Formica;lemani;;,
11.07.22;Quadrant;3;2;B;10;2,1;Caryophyllaceae;Silene;vulgaris;Hymenoptera;Formicidae;Formica;lemani;;,
11.07.22;Quadrant;3;2;B;10;2,2;Caryophyllaceae;Silene;vulgaris;Hymenoptera;Formicidae;Formica;lemani;;,
11.07.22;Quadrant;3;2;B;10;3;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Chrysotoxum;arcuatum;Male;,,
11.07.22;Quadrant;3;2;B;10;3;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Chrysotoxum;arcuatum;Female;,,
11.07.22;Quadrant;3;2;B;10;4;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Syrphus;ribesii;Male;,,
11.07.22;Quadrant;3;2;B;10;4;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Syrphus;torvus;Male;,,
11.07.22;Quadrant;3;2;B;10;4;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Episyrphus;balteatus;Male;,,
11.07.22;Quadrant;3;2;B;10;5;Saxifragaceae;Saxifraga;aizoides;Diptera;Diptera;Diptera;;;,,
11.07.22;Quadrant;3;2;B;10;5;Saxifragaceae;Saxifraga;aizoides;Diptera;Diptera;Diptera;;;,,
11.07.22;Quadrant;3;2;B;10;5;Saxifragaceae;Saxifraga;aizoides;Diptera;Diptera;Diptera;;;,,
11.07.22;Quadrant;3;2;B;10;6;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,,
11.07.22;Quadrant;3;2;B;10;7;Campanulaceae;Campanula;barbata;Lepidoptera;Lycaenidae;Plebejus;idas;;,,
11.07.22;Quadrant;3;2;B;10;8;Asteraceae;Leontodon;helveticus;Lepidoptera;Lycaenidae;Plebejus;idas;;,,
11.07.22;Quadrant;3;2;B;10;9;Asteraceae;Leontodon;helveticus;Lepidoptera;Geometridae;Geometridae;;;,,
11.07.22;Quadrant;3;2;B;10;10;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,,
11.07.22;Quadrant;3;2;A;10,35;1;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
11.07.22;Quadrant;3;2;A;10,35;2;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
11.07.22;Quadrant;3;2;A;10,35;2;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
11.07.22;Quadrant;3;2;A;10,35;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Calyptratae;Calyptratae;;;,
11.07.22;Quadrant;3;2;A;10,35;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Calyptratae;Calyptratae;;;,
11.07.22;Quadrant;3;2;A;10,35;NA;Orobanchaceae;Rhinanthus;glacialis;Hymenoptera;Apidae;Bombus;sp.;;,
11.07.22;Quadrant;3;2;A;10,35;4;Orobanchaceae;Rhinanthus;glacialis;Hymenoptera;Formicidae;Formica;lemani;;,
11.07.22;Quadrant;3;2;A;10,35;4;Orobanchaceae;Rhinanthus;glacialis;Hymenoptera;Formicidae;Formica;lemani;;,
11.07.22;Quadrant;3;2;A;10,35;4;Orobanchaceae;Rhinanthus;glacialis;Hymenoptera;Formicidae;Formica;lemani;;,
11.07.22;Quadrant;3;2;A;10,35;5;Orobanchaceae;Rhinanthus;glacialis;Diptera;Calyptratae;Calyptratae;;;,
11.07.22;Quadrant;3;3;A;12,05;1;Fabaceae;Trifolium;pratense;Hymenoptera;Apidae;Bombus;terrestris;Male;pollinator,
11.07.22;Quadrant;3;3;A;12,05;1;Fabaceae;Trifolium;pratense;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
11.07.22;Quadrant;3;3;A;12,05;2;Asteraceae;Leontodon;helveticus;Diptera;Syrphidae;Syrphus;ribesii;Female;,
11.07.22;Quadrant;3;3;A;12,05;3;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
11.07.22;Quadrant;3;3;A;12,05;3;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
11.07.22;Quadrant;3;3;A;12,05;3;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
11.07.22;Quadrant;3;3;A;12,05;4;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;3;A;12,05;4;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;3;A;12,05;4;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;3;A;12,05;4;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;3;A;12,05;5;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
11.07.22;Quadrant;3;3;A;12,05;5;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
11.07.22;Quadrant;3;3;A;12,05;6;Campanulaceae;Phyteuma;betonicifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;3;A;12,05;6;Campanulaceae;Phyteuma;betonicifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;3;A;12,05;6;Campanulaceae;Phyteuma;betonicifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;3;A;12,05;6;Campanulaceae;Phyteuma;betonicifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;3;A;12,05;7;Campanulaceae;Campanula;barbata;Hymenoptera;Apidae;Bombus;pratorum cfr.;Female;pollinator,
11.07.22;Quadrant;3;1;B;14,45;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
11.07.22;Quadrant;3;1;B;14,45;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;1;B;14,45;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;1;B;14,45;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
11.07.22;Quadrant;3;1;B;14,45;4;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
11.07.22;Quadrant;3;1;B;14,45;4;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
11.07.22;Quadrant;3;1;B;14,45;5;Asteraceae;Hieracium;staticifolium;Lepidoptera;Noctuidae;Noctuidae;;;,
11.07.22;Quadrant;3;1;B;14,45;6;Asteraceae;Hieracium;staticifolium;Coleoptera;Chrysomelidae;Cryptocephalus;exiguus;;,
11.07.22;Quadrant;3;1;B;14,45;7;Asteraceae;Hieracium;staticifolium;Hymenoptera;Hymenoptera;Hymenoptera;;;,
11.07.22;Quadrant;3;1;B;14,45;8;Asteraceae;Hieracium;staticifolium;Hemiptera;Cicadellidae;Cicadellidae;;;,
11.07.22;Quadrant;3;1;B;14,45;8,2;Asteraceae;Hieracium;staticifolium;Hemiptera;Cicadellidae;Macrosteles;sexnotatus;;
11.07.22;Quadrant;3;1;B;14,45;8,2;Asteraceae;Hieracium;staticifolium;Hemiptera;Cicadellidae;Macrosteles;sexnotatus;;
11.07.22;Quadrant;3;1;B;14,45;8,2;Asteraceae;Hieracium;staticifolium;Hemiptera;Cicadellidae;Macrosteles;sexnotatus;;
11.07.22;Quadrant;3;1;B;14,45;8,2;Asteraceae;Hieracium;staticifolium;Hemiptera;Cicadellidae;Macrosteles;sexnotatus;;
11.07.22;Quadrant;3;1;B;14,45;9;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
11.07.22;Quadrant;3;1;B;14,45;9;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
11.07.22;Quadrant;3;1;B;14,45;10;Onagraceae;Epilobium;fleischeri;Hemiptera;Cicadellidae;Macrosteles;sexnotatus;;,
11.07.22;Quadrant;3;1;A;15,15;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Platycheirus;manicatus;Female;,
11.07.22;Quadrant;3;1;A;15,15;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Melangyna;compositarum;Female;,
11.07.22;Quadrant;3;1;A;15,15;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;1;A;15,15;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;1;A;15,15;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;1;A;15,15;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Tenthredinidae;Allantus;scrophulariae;;,
11.07.22;Quadrant;3;1;A;15,15;4;Asteraceae;Hieracium;staticifolium;Coleoptera;Staphylinidae;Staphylinidae;;;,
11.07.22;Quadrant;3;1;A;15,15;5;Asteraceae;Hieracium;staticifolium;Lepidoptera;Hesperiidae;Thymelicus;lineola;;,
11.07.22;Quadrant;3;1;A;15,15;6;Onagraceae;Epilobium;fleischeri;Diptera;Syrphidae;Platycheirus;albimanus;Female;,
11.07.22;Quadrant;3;1;A;15,15;7;Onagraceae;Epilobium;fleischeri;Diptera;Diptera;Diptera;;;,
11.07.22;Quadrant;3;1;A;15,15;8;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
11.07.22;Quadrant;3;1;A;15,15;9,1;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apis;mellifera;;
11.07.22;Quadrant;3;1;A;15,15;9,2;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apis;mellifera;;
