Date;Type of sample;Replicate;Stage;Plot;Time;Tube number;Family_F;Genus_F;Species_F;Order_I;Family_I;Genus_I;Species_I;Gender;Function,,
06.07.22;Transect;2;1;B;13,5;5;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
06.07.22;Transect;2;1;B;13,5;5;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Platycheirus;manicatus;Female;,
06.07.22;Transect;2;1;B;13,5;5;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Sphaerophoria;estebani;Male;,
06.07.22;Transect;2;1;B;13,5;6;Asteraceae;Hieracium;staticifolium;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;1;B;13,5;6;Asteraceae;Hieracium;staticifolium;Diptera;Chloropidae;Chloropidae;;;,
06.07.22;Transect;2;1;B;13,5;6;Asteraceae;Hieracium;staticifolium;Diptera;Muscidae;Coenosia;sp.;;,
06.07.22;Transect;2;1;B;13,5;7;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;1;B;13,5;7;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;1;B;13,5;7;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;1;B;13,5;8;Asteraceae;Hieracium;staticifolium;Coleoptera;Chrysomelidae;Phratora;laticollis;;,
06.07.22;Transect;2;1;B;13,5;9;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Male;,
06.07.22;Transect;2;1;B;13,5;10;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Male;,
06.07.22;Transect;2;1;B;13,5;11;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Xylota;sp.;;,
06.07.22;Transect;2;1;B;13,5;12;Onagraceae;Epilobium;fleischeri;Diptera;Calliphoridae;Calliphora;vicina;;,
06.07.22;Transect;2;1;B;13,5;12;Onagraceae;Epilobium;fleischeri;Diptera;Calliphoridae;Calliphora;vicina;;,
06.07.22;Transect;2;1;B;13,5;13;Onagraceae;Epilobium;fleischeri;Diptera;Syrphidae;Scaeva;selenitica;Female;,
06.07.22;Transect;2;1;B;13,5;14;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;1;B;13,5;15;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;1;B;13,5;15;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;1;B;13,5;16;Asteraceae;Erigeron;uniflorus;Hymenoptera;Formicidae;Formicidae;;;,
06.07.22;Transect;2;1;A;14,25;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
06.07.22;Transect;2;1;A;14,25;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
06.07.22;Transect;2;1;A;14,25;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
06.07.22;Transect;2;1;A;14,25;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Scaeva;pyrastri;Female;,
06.07.22;Transect;2;1;A;14,25;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Platycheirus;manicatus;Male;,
06.07.22;Transect;2;1;A;14,25;2;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Male;,
06.07.22;Transect;2;1;A;14,25;3;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Cheilosia;sp.;;,
06.07.22;Transect;2;1;A;14,25;3;Asteraceae;Hieracium;staticifolium;Diptera;Muscidae;Drymeia;tetra;;,
06.07.22;Transect;2;1;A;14,25;3;Asteraceae;Hieracium;staticifolium;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;1;A;14,25;3;Asteraceae;Hieracium;staticifolium;Diptera;Anthomyiidae;Anthomyiidae;;;,
06.07.22;Transect;2;1;A;14,25;4;Asteraceae;Hieracium;staticifolium;Hymenoptera;Colletidae;Hylaeus;sp.;Female;,
06.07.22;Transect;2;1;A;14,25;5;Asteraceae;Hieracium;staticifolium;Coleoptera;Coccinellidae;Harmonia;axyridis;;,
06.07.22;Transect;2;1;A;14,25;6;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
06.07.22;Transect;2;1;A;14,25;7;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;1;A;14,25;8;Asteraceae;Hieracium;staticifolium;Diptera;Empididae;Empididae;;;,
06.07.22;Transect;2;1;A;14,25;8;Asteraceae;Hieracium;staticifolium;Diptera;Bibionidae;Dilophus;sp.;;,
06.07.22;Transect;2;1;A;14,25;8;Asteraceae;Hieracium;staticifolium;Diptera;Chloropidae;Chloropidae;;;,
06.07.22;Transect;2;1;A;14,25;9;Asteraceae;Hieracium;staticifolium;Hemiptera;Rhopalidae;Liorhyssus;hyalinus;;,
06.07.22;Transect;2;1;A;14,25;10;Onagraceae;Epilobium;fleischeri;Diptera;Syrphidae;Scaeva;selenitica;Male;,
06.07.22;Transect;2;1;A;14,25;10;Onagraceae;Epilobium;fleischeri;Diptera;Syrphidae;Syrphus;torvus;Male;,
06.07.22;Transect;2;1;A;14,25;11;Onagraceae;Epilobium;fleischeri;Lepidoptera;Lycaenidae;Polyommatus;icarus;;,
06.07.22;Transect;2;1;A;14,25;12;Onagraceae;Epilobium;fleischeri;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;1;A;14,25;12;Onagraceae;Epilobium;fleischeri;Diptera;Sepsidae;Sepsidae;;;,
06.07.22;Transect;2;1;A;14,25;12;Onagraceae;Epilobium;fleischeri;Diptera;Muscidae;Drymeia;vicana;;,
06.07.22;Transect;2;1;A;14,25;13;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;1;A;14,25;13;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;1;A;14,25;14;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;1;A;14,25;14;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;1;A;14,25;15;Onagraceae;Epilobium;fleischeri;Hymenoptera;Vespidae;Vespidae;;;,
06.07.22;Transect;2;1;A;14,25;16;Fabaceae;Trifolium;pratense;Hymenoptera;Melittidae;Melitta;sp.;Male;,
06.07.22;Transect;2;1;A;14,25;17;Saxifragaceae;Saxifraga;aizoides;Diptera;Empididae;Empididae;;;,
06.07.22;Transect;2;1;A;14,25;18;Saxifragaceae;Saxifraga;paniculata;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;1;A;14,25;18;Saxifragaceae;Saxifraga;paniculata;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;1;A;14,25;18;Saxifragaceae;Saxifraga;paniculata;Diptera;Muscidae;Coenosia;sp.;;,
06.07.22;Transect;2;1;A;14,25;19;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;2;B;15,3;1;Asteraceae;Leontodon;hispidus;Coleoptera;Chrysomelidae;Cryptocephalus;sericeus;;,
06.07.22;Transect;2;2;B;15,3;2;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphidae;;;,
06.07.22;Transect;2;2;B;15,3;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
06.07.22;Transect;2;2;B;15,3;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
06.07.22;Transect;2;2;B;15,3;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
06.07.22;Transect;2;2;B;15,3;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
06.07.22;Transect;2;2;B;15,3;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
06.07.22;Transect;2;2;B;15,3;4;Saxifragaceae;Saxifraga;paniculata;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;2;B;15,3;4;Saxifragaceae;Saxifraga;paniculata;Diptera;Muscidae;Drymeia;vicana;;,
06.07.22;Transect;2;2;B;15,3;4;Saxifragaceae;Saxifraga;paniculata;Diptera;Muscidae;Thricops;nigrifrons;;,
06.07.22;Transect;2;2;B;15,3;4;Saxifragaceae;Saxifraga;paniculata;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;2;B;15,3;4;Saxifragaceae;Saxifraga;paniculata;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;2;B;15,3;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Therevidae;Thereva;sp.;;,
06.07.22;Transect;2;2;B;15,3;6;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;B;15,3;6;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;B;15,3;6;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;B;15,3;6;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;B;15,3;6;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;B;15,3;7;Saxifragaceae;Saxifraga;paniculata;Diptera;Ceratopogonidae;Culicoides;sp.;;,
06.07.22;Transect;2;2;B;15,3;8;Saxifragaceae;Saxifraga;aizoides;Coleoptera;Chrysomelidae;Neocrepidodera;peirolerii;;,
06.07.22;Transect;2;2;B;15,3;8;Saxifragaceae;Saxifraga;aizoides;Coleoptera;Chrysomelidae;Neocrepidodera;peirolerii;;,
06.07.22;Transect;2;2;B;15,3;9;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;sp.;;,
06.07.22;Transect;2;2;B;15,3;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;B;15,3;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;B;15,3;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;B;15,3;11;Saxifragaceae;Saxifraga;aizoides;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;2;B;15,3;11;Saxifragaceae;Saxifraga;aizoides;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;2;B;15,3;11;Saxifragaceae;Saxifraga;aizoides;Diptera;Dolichopodidae;Dolichopodidae;;;,
06.07.22;Transect;2;2;B;15,3;11;Saxifragaceae;Saxifraga;aizoides;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;2;B;15,3;12;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
06.07.22;Transect;2;2;B;15,3;12;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
06.07.22;Transect;2;2;B;15,3;12;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Syrphus;torvus;Female;,
06.07.22;Transect;2;2;B;15,3;12;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Syrphus;vitripennis;Male;,
06.07.22;Transect;2;2;B;15,3;13;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;2;B;15,3;13;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;2;B;15,3;14;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;2;B;15,3;14;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;2;B;15,3;15;Asteraceae;Achillea;erba-rotta;Diptera;Syrphidae;Eupeodes;corollae;Male;,
06.07.22;Transect;2;2;B;15,3;16;Asteraceae;Achillea;erba-rotta;Diptera;Syrphidae;Cheilosia;sp.;;,
06.07.22;Transect;2;2;B;15,3;17;Campanulaceae;Campanula;scheuchzeri;Diptera;Empididae;Empididae;;;,
06.07.22;Transect;2;2;B;15,3;18;Rubiaceae;Gallium;mollugo;Diptera;Chamaemyiidae;Chamaemyia;sp.;;,
06.07.22;Transect;2;2;B;15,3;19;Celastraceae;Parnassia;palustris;Coleoptera;Chrysomelidae;Phratora;laticollis;;,
06.07.22;Transect;2;2;B;15,3;20;Orchidaceae;Gymnadenia;conopsea;Diptera;Sciaridae;Sciaridae;;;,
06.07.22;Transect;2;2;A;16,05;1;Asteraceae;Solidago;virgaurea;Diptera;Syrphidae;Sphaerophoria;scripta;Male;,
06.07.22;Transect;2;2;A;16,05;1;Asteraceae;Solidago;virgaurea;Diptera;Syrphidae;Sphaerophoria;sp.;Female;,
06.07.22;Transect;2;2;A;16,05;2;Asteraceae;Solidago;virgaurea;Diptera;Thephritidae;Campiglossa;sp.;;,
06.07.22;Transect;2;2;A;16,05;NA;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;sp.;;,
06.07.22;Transect;2;2;A;16,05;3;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
06.07.22;Transect;2;2;A;16,05;4;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pratorum;Female;pollinator,
06.07.22;Transect;2;2;A;16,05;5;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
06.07.22;Transect;2;2;A;16,05;5;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;aculeipes;;,
06.07.22;Transect;2;2;A;16,05;5;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;2;A;16,05;6;Campanulaceae;Phyteuma;betonicifolium;Lepidoptera;Zygaenidae;Adscita;statices;;,
06.07.22;Transect;2;2;A;16,05;7;Campanulaceae;Phyteuma;betonicifolium;Mesostigmata;Parasitidae;Parasitellus;fucorum;;,
06.07.22;Transect;2;2;A;16,05;8;Asteraceae;Achillea;erba-rotta;Hemiptera;Pentatomidae;Dolycoris;baccarum;;,
06.07.22;Transect;2;2;A;16,05;9;Asteraceae;Achillea;erba-rotta;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;2;A;16,05;10;Asteraceae;Achillea;erba-rotta;Thysanoptera;Thripidae;Thripidae;;;,
06.07.22;Transect;2;2;A;16,05;11;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;sichelii;Female;pollinator,
06.07.22;Transect;2;2;A;16,05;12;Asteraceae;Hieracium;bifidum;Diptera;Syrphidae;Syrphus;torvus;Male;,
06.07.22;Transect;2;2;A;16,05;13;Asteraceae;Hieracium;bifidum;Diptera;Tachinidae;Ceranthia;tristella;;,
06.07.22;Transect;2;2;A;16,05;13;Asteraceae;Hieracium;bifidum;Diptera;Empididae;Empididae;;;,
06.07.22;Transect;2;2;A;16,05;14,1;Asteraceae;Hieracium;bifidum;Coleoptera;Melyridae;Dasytes;sp.;;
06.07.22;Transect;2;2;A;16,05;14,2;Asteraceae;Hieracium;bifidum;Coleoptera;Staphylinidae;Staphylinidae;;;
06.07.22;Transect;2;2;A;16,05;15;Asteraceae;Hieracium;bifidum;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
06.07.22;Transect;2;2;A;16,05;15;Asteraceae;Hieracium;bifidum;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
06.07.22;Transect;2;2;A;16,05;15;Asteraceae;Hieracium;bifidum;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
06.07.22;Transect;2;2;A;16,05;16;Asteraceae;Hieracium;bifidum;Thysanoptera;Thripidae;Thripidae;;;,
06.07.22;Transect;2;2;A;16,05;17;Asteraceae;Hieracium;bifidum;Hemiptera;Lygaeidae;Nithecus;jacobaeae;;,
06.07.22;Transect;2;2;A;16,05;18;Campanulaceae;Campanula;barbata;Araneae;Thomisidae;Xysticus;cristatus;;,
06.07.22;Transect;2;2;A;16,05;19;Orobanchaceae;Rhinanthus;glacialis;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;A;16,05;19;Orobanchaceae;Rhinanthus;glacialis;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;A;16,05;19;Orobanchaceae;Rhinanthus;glacialis;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;A;16,05;19;Orobanchaceae;Rhinanthus;glacialis;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;2;A;16,05;19;Orobanchaceae;Rhinanthus;glacialis;Coleoptera;Coleoptera;Coleoptera;;;,
06.07.22;Transect;2;2;A;16,05;20;Polygonaceae;Rumex;alpinus;Lepidoptera;Lycaenidae;Cyaniris;semiargus;;,
06.07.22;Transect;2;2;A;16,05;21;Caryophyllaceae;Silene;vulgaris;Lepidoptera;Lycaenidae;Cyaniris;semiargus;;,
06.07.22;Transect;2;2;A;16,05;22;Caryophyllaceae;Silene;vulgaris;Diptera;Calyptratae;Calyptratae;;;,
06.07.22;Transect;2;2;A;16,05;23;Fabaceae;Trifolium;pallescens;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;2;A;16,05;24;Fabaceae;Trifolium;pallescens;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
07.07.22;Transect;2;3;C;9,45;1;Fabaceae;Trifolium;pratense;Hymenoptera;Apidae;Bombus;sp.;;,
07.07.22;Transect;2;3;C;9,45;2;Fabaceae;Trifolium;pratense;Lepidoptera;Lycaenidae;Cyaniris;semiargus;;,
07.07.22;Transect;2;3;C;9,45;3;Fabaceae;Trifolium;pratense;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;3;C;9,45;4;Asteraceae;Hieracium;glandulifolium;Diptera;Syrphidae;Scaeva;selenitica;Female;,
07.07.22;Transect;2;3;C;9,45;4;Asteraceae;Hieracium;glandulifolium;Diptera;Syrphidae;Eupeodes;corollae;Female;,
07.07.22;Transect;2;3;C;9,45;5;Asteraceae;Hieracium;glandulifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;5;Asteraceae;Hieracium;glandulifolium;Diptera;Syrphidae;Coenosia;sp.;;,
07.07.22;Transect;2;3;C;9,45;5;Asteraceae;Hieracium;glandulifolium;Diptera;Muscidae;Drymeia;hamata;;,
07.07.22;Transect;2;3;C;9,45;5;Asteraceae;Hieracium;glandulifolium;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;3;C;9,45;5;Asteraceae;Hieracium;glandulifolium;Diptera;Muscidae;Drymeia;hamata;;,
07.07.22;Transect;2;3;C;9,45;5;Asteraceae;Hieracium;glandulifolium;Diptera;Muscidae;Drymeia;hamata;;,
07.07.22;Transect;2;3;C;9,45;5;Asteraceae;Hieracium;glandulifolium;Diptera;Muscidae;Drymeia;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;6;Asteraceae;Hieracium;glandulifolium;Lepidoptera;Noctuidae;Noctuidae;;;,
07.07.22;Transect;2;3;C;9,45;7;Asteraceae;Hieracium;glandulifolium;Hemiptera;Hemiptera;Hemiptera;;;,
07.07.22;Transect;2;3;C;9,45;8;Campanulaceae;Campanula;barbata;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;C;9,45;8;Campanulaceae;Campanula;barbata;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;8;Campanulaceae;Campanula;barbata;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;9;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Syrphus;torvus;Female;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;C;9,45;11;Campanulaceae;Phyteuma;betonicifolium;Coleoptera;Melyridae;Dasytes;sp.;;,
07.07.22;Transect;2;3;C;9,45;12;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;terrestris;Female;pollinator,
07.07.22;Transect;2;3;C;9,45;13;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
07.07.22;Transect;2;3;C;9,45;14;Campanulaceae;Campanula;scheuchzeri;Diptera;Muscidae;Thricops;beckeri;;,
07.07.22;Transect;2;3;C;9,45;15;Campanulaceae;Campanula;scheuchzeri;Lepidoptera;Lycaenidae;Cupido;minimus;;,
07.07.22;Transect;2;3;C;9,45;16;Campanulaceae;Campanula;scheuchzeri;Hymenoptera;Formicidae;Formicidae;;;,
07.07.22;Transect;2;3;C;9,45;17;Onagraceae;Epilobium;angustifolium;Diptera;Syrphidae;Scaeva;selenitica;Male;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;beckeri;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;D;10,25;2;Caryophyllaceae;Silene;vulgaris;Diptera;Ceratopogonidae;Culicoides;sp.;;,
07.07.22;Transect;2;3;D;10,25;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
07.07.22;Transect;2;3;D;10,25;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Scaeva;pyrastri;Female;,
07.07.22;Transect;2;3;D;10,25;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Syrphus;ribesii;Male;,
07.07.22;Transect;2;3;D;10,25;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Syrphus;ribesii;Male;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;aculeipes;;,
07.07.22;Transect;2;3;D;10,25;5;Campanulaceae;Phyteuma;betonicifolium;Lepidoptera;Lycaenidae;Cupido;minimus;;,
07.07.22;Transect;2;3;D;10,25;5;Campanulaceae;Phyteuma;betonicifolium;Lepidoptera;Lycaenidae;Plebejus;idas;;,
07.07.22;Transect;2;3;D;10,25;6;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;soroeensis cfr. ;Female;pollinator,
07.07.22;Transect;2;3;D;10,25;7;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
07.07.22;Transect;2;3;D;10,25;8;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;lapidarius;Female;pollinator,
07.07.22;Transect;2;3;D;10,25;9;Campanulaceae;Campanula;barbata;Hymenoptera;Apidae;Bombus;soroeensis cfr. ;Female;pollinator,
07.07.22;Transect;2;3;D;10,25;10;Asteraceae;Leucanthemum;vulgare;Hemiptera;Miridae;Chlamydatus;pulicarius;;,
07.07.22;Transect;2;3;D;10,25;10;Asteraceae;Leucanthemum;vulgare;Hemiptera;Miridae;Chlamydatus;pulicarius;;,
07.07.22;Transect;2;3;D;10,25;10;Asteraceae;Leucanthemum;vulgare;Hemiptera;Miridae;Chlamydatus;pulicarius;;,
07.07.22;Transect;2;3;D;10,25;11;Asteraceae;Leucanthemum;vulgare;Diptera;Muscidae;Coenosia;sp.;;,
07.07.22;Transect;2;3;D;10,25;12;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Thricops;furcatus;;,
07.07.22;Transect;2;3;D;10,25;12;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;hamata;;,
07.07.22;Transect;2;3;D;10,25;12;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;hamata;;,
07.07.22;Transect;2;3;D;10,25;13;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Syrphus;torvus;Male;,
07.07.22;Transect;2;3;D;10,25;13;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Scaeva;selenitica;Female;,
07.07.22;Transect;2;3;D;10,25;14;Asteraceae;Hieracium;staticifolium;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;3;D;10,25;15;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Chrysotoxum;sp.;;,
